campaign_contact_id,customer_id,campaign_id,contact_date,campaign_objective,campaign_theme,offer_category,channel,message_variant,delivered_flag,opened_flag,clicked_flag,responded_flag,accepted_offer_flag,unsubscribe_flag,contact_cost,response_delay_days,marketing_consent_lookup,offer_response_check,customer_status_lookup,churn_date_lookup,campaign_timing_check,delivery_open_check,open_click_check,delivery_response_check,post_churn_campaign_flag,consent_issue_flag,offer_response_issue_flag,,
CC000317,C00140,CMP006,2025-11-10,Cross-sell,Product offer,Investment,SMS,C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.22,,TRUE,Valid,Churned,12/15/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000318,C00140,CMP006,2025-02-15,Retention,Service recovery,None,SMS,B,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.18,1,TRUE,Valid,Churned,12/15/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000319,C00140,CMP008,2025-08-25,Engagement,Rewards,Savings,Email,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Churned,12/15/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000320,C00140,CMP003,2025-08-11,Engagement,Rewards,None,SMS,B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.21,,TRUE,Valid,Churned,12/15/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000321,C00141,CMP012,2025-08-09,Engagement,Rewards,None,Branch,A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,18.48,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000322,C00141,CMP001,2025-08-24,Cross-sell,Product offer,Personal loan,Branch,B,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,18.81,8,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,1
CC000323,C00141,CMP001,2025-02-22,Engagement,Fee relief,Rewards,Branch,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,19.45,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000324,C00141,CMP002,2025-12-10,Cross-sell,Product offer,Investment,Branch,A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,16.21,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000325,C00142,CMP012,2025-09-20,Engagement,Financial wellness,None,Push,C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000326,C00143,CMP011,2025-08-04,Engagement,Fee relief,Savings,Branch,A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,16.11,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000327,C00144,CMP007,2025-04-17,Cross-sell,Product offer,Credit card,Email,C,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Churned,12/19/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000328,C00144,CMP001,2025-02-14,Retention,Fee relief,None,Email,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Churned,12/19/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000329,C00144,CMP005,2025-04-12,Cross-sell,Product offer,Credit card,SMS,C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.17,,TRUE,Valid,Churned,12/19/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000330,C00145,CMP003,2025-10-02,Cross-sell,Product offer,Rewards,Call,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,8,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000331,C00145,CMP010,2025-09-23,Cross-sell,Product offer,Savings,SMS,C,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.21,8,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000332,C00145,CMP005,2025-08-21,Retention,Financial wellness,Rewards,Call,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.69,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000333,C00145,CMP003,2025-10-21,Engagement,Rewards,None,SMS,C,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.16,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000334,C00146,CMP006,2025-03-03,Retention,Service recovery,None,Push,A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000335,C00146,CMP006,2025-12-24,Retention,Fee relief,Rewards,Push,C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000336,C00147,CMP006,2025-08-17,Cross-sell,Product offer,Savings,Email,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.06,,TRUE,Valid,Churned,12/11/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000337,C00147,CMP006,2025-04-04,Cross-sell,Product offer,Savings,Email,B,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.05,6,TRUE,Valid,Churned,12/11/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,1
CC000338,C00147,CMP012,2025-11-06,Engagement,Financial wellness,Rewards,Email,C,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Churned,12/11/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000339,C00147,CMP008,2025-08-18,Cross-sell,Product offer,Rewards,Email,C,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.04,,TRUE,Valid,Churned,12/11/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000340,C00148,CMP007,2025-07-10,Cross-sell,Product offer,Savings,Email,C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.04,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000341,C00148,CMP010,2025-04-06,Engagement,Rewards,Rewards,Email,B,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.05,7,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000342,C00148,CMP009,2025-04-16,Cross-sell,Product offer,Personal loan,Email,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.06,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000343,C00148,CMP009,2025-02-09,Cross-sell,Product offer,Rewards,Branch,B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,21.92,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000344,C00148,CMP010,2025-09-05,Cross-sell,Product offer,Credit card,Email,B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.06,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000345,C00149,CMP007,2025-10-05,Cross-sell,Product offer,Savings,Call,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6.12,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000346,C00149,CMP010,2025-09-02,Retention,Service recovery,Savings,Push,B,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.02,3,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000347,C00151,CMP012,2025-10-07,Engagement,Rewards,None,Push,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000348,C00151,CMP001,2025-05-12,Cross-sell,Product offer,Savings,Push,B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000349,C00151,CMP005,2025-02-19,Cross-sell,Product offer,Savings,Push,C,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000350,C00151,CMP001,2025-02-07,Cross-sell,Product offer,Rewards,Push,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000351,C00152,CMP003,2025-03-12,Retention,Service recovery,Credit card,Email,B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Churned,12/11/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000352,C00152,CMP010,2025-02-10,Engagement,Rewards,Rewards,Email,C,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.05,,TRUE,Valid,Churned,12/11/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000353,C00153,CMP011,2025-08-12,Engagement,Rewards,Rewards,Push,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000354,C00154,CMP010,2025-06-18,Retention,Product offer,Rewards,SMS,A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.21,,TRUE,Valid,Churned,11/8/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000355,C00157,CMP003,2025-03-23,Engagement,Rewards,None,SMS,B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.17,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000356,C00157,CMP001,2025-10-16,Cross-sell,Product offer,Investment,SMS,A,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.17,5,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,1
CC000357,C00157,CMP002,2025-04-16,Retention,Service recovery,None,SMS,C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.17,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000358,C00157,CMP005,2025-06-24,Retention,Financial wellness,None,SMS,A,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0.22,8,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,1
CC000359,C00157,CMP002,2025-11-13,Engagement,Rewards,Savings,SMS,C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.2,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000360,C00157,CMP007,2025-09-09,Cross-sell,Product offer,Rewards,SMS,B,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.2,4,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,1
CC000361,C00157,CMP012,2025-03-01,Cross-sell,Product offer,Investment,SMS,C,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.22,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000362,C00159,CMP005,2025-12-07,Cross-sell,Product offer,Credit card,SMS,B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.17,,TRUE,Valid,Churned,12/7/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000363,C00159,CMP001,2025-08-22,Cross-sell,Product offer,Credit card,SMS,C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.16,,TRUE,Valid,Churned,12/7/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000364,C00159,CMP005,2025-04-08,Engagement,Financial wellness,Rewards,SMS,B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.16,,TRUE,Valid,Churned,12/7/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000365,C00159,CMP005,2025-01-17,Cross-sell,Product offer,Rewards,Push,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Churned,12/7/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000366,C00160,CMP003,2025-04-10,Engagement,Financial wellness,None,Email,A,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.04,5,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000367,C00161,CMP006,2025-03-03,Engagement,Financial wellness,Rewards,Email,C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.04,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000368,C00161,CMP003,2025-06-23,Cross-sell,Product offer,Personal loan,Push,C,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.02,8,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000369,C00162,CMP003,2025-10-04,Cross-sell,Product offer,Personal loan,Push,B,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.02,0,FALSE,Valid,Churned,10/23/2025,Valid or active,Valid,Valid,Valid,FALSE,TRUE,FALSE,1,1
CC000370,C00163,CMP009,2025-03-20,Cross-sell,Product offer,Savings,Email,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000371,C00163,CMP006,2025-09-02,Cross-sell,Product offer,Rewards,Email,C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.04,,TRUE,Mismatch,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,TRUE,0,0
CC000372,C00163,CMP004,2025-11-20,Engagement,Financial wellness,Rewards,Email,C,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.06,8,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000373,C00164,CMP008,2025-06-15,Engagement,Rewards,None,Call,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.68,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000374,C00164,CMP001,2025-01-19,Cross-sell,Product offer,Savings,Branch,B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,20.5,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000375,C00164,CMP008,2025-02-03,Retention,Service recovery,Rewards,Call,A,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,7.94,8,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000376,C00165,CMP003,2025-06-01,Cross-sell,Product offer,Personal loan,SMS,B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.15,,TRUE,Valid,Churned,10/2/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000377,C00165,CMP005,2025-03-22,Cross-sell,Product offer,Investment,Email,B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Churned,10/2/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000378,C00165,CMP008,2025-01-20,Cross-sell,Product offer,Rewards,Call,B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,6.32,,TRUE,Valid,Churned,10/2/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000379,C00166,CMP002,2025-08-10,Engagement,Rewards,Rewards,SMS,C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.19,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000380,C00166,CMP006,2025-03-02,Retention,Service recovery,Rewards,SMS,C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.22,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000381,C00166,CMP005,2025-01-14,Engagement,Fee relief,Savings,Call,A,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,7.84,3,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000382,C00169,CMP010,2025-10-10,Engagement,Rewards,None,Push,B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000383,C00169,CMP001,2025-08-04,Cross-sell,Product offer,Savings,Email,B,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.05,3,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000384,C00169,CMP004,2025-01-13,Cross-sell,Product offer,Credit card,Email,C,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.06,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000385,C00170,CMP008,2025-01-10,Cross-sell,Product offer,Rewards,Call,B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6.11,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000386,C00172,CMP009,2025-03-24,Retention,Fee relief,Rewards,Push,B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Churned,10/9/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000387,C00172,CMP009,2025-08-02,Engagement,Financial wellness,Rewards,SMS,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.21,,TRUE,Valid,Churned,10/9/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000388,C00172,CMP012,2025-04-17,Retention,Service recovery,Rewards,Push,A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Churned,10/9/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000389,C00172,CMP001,2025-10-01,Cross-sell,Product offer,Personal loan,Email,B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Churned,10/9/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000390,C00172,CMP005,2025-08-02,Engagement,Financial wellness,Rewards,SMS,B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2,,TRUE,Valid,Churned,10/9/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000391,C00173,CMP005,2025-09-16,Engagement,Rewards,Savings,Email,B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.06,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000392,C00173,CMP004,2025-03-23,Retention,Rewards,Rewards,Email,B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000393,C00173,CMP008,2025-11-03,Engagement,Rewards,Rewards,Email,B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.06,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000394,C00173,CMP007,2025-11-19,Retention,Service recovery,None,Push,A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000395,C00174,CMP009,2025-08-13,Retention,Service recovery,None,SMS,B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.21,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000396,C00174,CMP001,2025-12-08,Retention,Financial wellness,None,Call,C,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,8.03,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000397,C00175,CMP002,2025-06-25,Retention,Service recovery,Rewards,Email,B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.06,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000398,C00175,CMP007,2025-01-17,Engagement,Rewards,None,Email,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000399,C00175,CMP007,2025-07-12,Retention,Rewards,Rewards,Push,C,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.02,2,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000400,C00175,CMP002,2025-06-14,Cross-sell,Product offer,Savings,Email,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000401,C00176,CMP009,2025-07-09,Retention,Fee relief,Credit card,SMS,B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.21,,TRUE,Valid,Churned,9/12/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000402,C00177,CMP005,2025-12-23,Cross-sell,Product offer,Personal loan,Email,A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.06,,TRUE,Valid,Churned,9/5/2025,Post-churn campaign,Valid,Valid,Valid,TRUE,FALSE,FALSE,0,0
CC000403,C00177,CMP007,2025-04-06,Retention,Fee relief,Rewards,Email,B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Churned,9/5/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000404,C00178,CMP007,2025-09-05,Engagement,Rewards,Rewards,SMS,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.21,,TRUE,Valid,Churned,10/11/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000405,C00178,CMP011,2025-01-14,Engagement,Rewards,None,Push,A,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.02,8,TRUE,Valid,Churned,10/11/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000406,C00178,CMP009,2025-09-25,Engagement,Financial wellness,None,Push,B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Churned,10/11/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000407,C00179,CMP005,2025-11-05,Cross-sell,Product offer,Credit card,Push,A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000408,C00179,CMP006,2025-11-24,Cross-sell,Product offer,Investment,Push,B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000409,C00181,CMP011,2025-03-01,Cross-sell,Product offer,Rewards,Branch,C,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,18.65,0,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000410,C00182,CMP011,2025-08-13,Engagement,Rewards,Rewards,SMS,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.19,,TRUE,Valid,Churned,10/6/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000411,C00182,CMP009,2025-04-10,Engagement,Financial wellness,Savings,Push,C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Churned,10/6/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000412,C00182,CMP002,2025-01-22,Retention,Fee relief,Personal loan,Email,C,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.05,,TRUE,Valid,Churned,10/6/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,1
CC000413,C00182,CMP011,2025-01-15,Retention,Service recovery,Rewards,Branch,A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,19.26,,TRUE,Valid,Churned,10/6/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000414,C00182,CMP005,2025-02-02,Engagement,Rewards,None,Push,B,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.02,,TRUE,Valid,Churned,10/6/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000415,C00183,CMP006,2025-02-11,Cross-sell,Product offer,Personal loan,Email,B,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.06,5,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,1,0
CC000416,C00184,CMP001,2025-05-11,Retention,Rewards,None,Call,B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,8,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000417,C00184,CMP010,2025-03-15,Cross-sell,Product offer,Personal loan,Email,A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000418,C00185,CMP003,2025-10-13,Cross-sell,Product offer,Investment,Call,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6.14,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000419,C00185,CMP007,2025-04-11,Cross-sell,Product offer,Credit card,Call,B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5.7,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000420,C00186,CMP007,2025-06-02,Retention,Service recovery,None,Push,B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000421,C00186,CMP012,2025-10-16,Retention,Fee relief,Savings,Push,A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.02,,TRUE,Valid,Active,,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
CC000422,C00187,CMP004,2025-06-25,Engagement,Rewards,None,SMS,B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.17,,TRUE,Valid,Churned,9/12/2025,Valid or active,Valid,Valid,Valid,FALSE,FALSE,FALSE,0,0
