customer_id,activity_month,month_end_balance,incoming_amount,outgoing_amount,transaction_count,card_transaction_count,digital_login_count,mobile_app_sessions,branch_visit_count,call_center_contacts,complaints_opened,complaints_resolved,average_resolution_days,failed_transaction_count,inactive_days,service_rating,salary_deposit_flag,product_usage_score,customer_status_lookup,churn_date_lookup,activity_timing_check,card_tx_check,post_churn_flag,customer_value_segment_lookup,customer_status_lookup,salary_deposit_numeric
C00162,2025-06-01,47982.58,20072.98,23318.99,45,25,15,13,2,1,1,1,10.5,1,7,3.2,FALSE,71.9,Churned,10/23/2025,Valid or active,Valid,FALSE,High Value,Churned,0
C00162,2025-07-01,56714.79,18094.41,16892.98,57,30,5,0,2,3,1,0,,2,3,3,TRUE,72.5,Churned,10/23/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00162,2025-08-01,55239.38,23111.44,32072.28,50,31,10,13,5,2,1,0,,1,0,2.6,TRUE,73.2,Churned,10/23/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00162,2025-09-01,46377.74,13825.79,11835.86,52,31,14,13,1,3,0,1,7.6,2,0,2.9,FALSE,78.2,Churned,10/23/2025,Valid or active,Valid,FALSE,High Value,Churned,0
C00162,2025-10-01,43257.2,26819.19,19731.07,39,20,13,18,2,2,0,0,,3,2,3.5,TRUE,64,Churned,10/23/2025,Valid or active,Valid,FALSE,High Value,Churned,1
C00162,2025-11-01,49783.16,19628.51,21096.67,49,26,15,17,0,4,0,1,7.9,1,8,3,TRUE,74.9,Churned,10/23/2025,Post-churn activity,Valid,TRUE,High Value,Churned,1
C00162,2025-12-01,39924.38,23703.04,27899.77,45,33,12,11,1,1,1,0,,3,7,2.6,TRUE,72.8,Churned,10/23/2025,Post-churn activity,Valid,TRUE,High Value,Churned,1
C00163,2025-01-01,11822.6,10623.02,14346.07,54,9,30,21,0,0,0,0,,1,3,2.7,TRUE,70.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00163,2025-02-01,11588.47,10970.13,17123.76,59,0,19,9,0,1,0,0,,2,0,2.7,TRUE,59.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00163,2025-03-01,13659.65,8572.19,10768.14,62,0,19,13,1,0,0,0,,1,2,2.7,TRUE,60.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00163,2025-04-01,13921.64,12244.47,14125.34,46,7,20,16,0,0,0,0,,0,4,2.9,TRUE,55.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00163,2025-05-01,12008.64,9986.1,12279.62,35,0,18,12,0,0,0,0,,3,3,2.6,TRUE,43.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00163,2025-06-01,12340.03,12060.86,15280.89,45,1,16,6,0,0,0,0,,2,4,3.2,TRUE,48.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00163,2025-07-01,12417.28,11090.44,18542.4,60,5,20,19,1,1,0,0,,1,0,4.1,TRUE,63.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00163,2025-08-01,12633.3,9121.97,14345.99,62,9,22,18,0,0,0,0,,0,0,3.3,TRUE,67.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00163,2025-09-01,13912.98,11434.99,17837.02,53,1,18,22,1,1,0,0,,1,0,3.1,TRUE,55.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00163,2025-10-01,12448.74,11688.24,14960.15,45,2,21,14,3,0,0,0,,1,2,3,TRUE,53.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00163,2025-11-01,11771.22,11954.27,14914.83,48,0,22,8,1,0,0,0,,0,2,2.7,TRUE,55.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00163,2025-12-01,11881.73,12276.75,17344.74,43,5,19,15,0,0,0,0,,0,0,3.3,TRUE,51.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00164,2025-01-01,29200.9,8359.94,11677.59,26,16,26,20,1,1,0,0,,1,8,3.2,TRUE,61.5,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00164,2025-02-01,28097.55,11209.49,15622.02,26,14,30,27,1,1,0,0,,3,11,2.5,TRUE,64.4,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00164,2025-03-01,24153.6,10409.66,9474.34,25,11,32,29,1,0,2,1,10.4,2,9,2.6,TRUE,62.4,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00164,2025-04-01,23910.74,10402.55,12833.87,9,4,25,22,3,2,1,0,,0,11,2.9,FALSE,44.4,Active,,Valid or active,Valid,FALSE,High Value,Active,0
C00164,2025-05-01,28389.67,13053.36,14106.92,12,11,20,9,0,3,0,1,11.6,3,12,3.3,TRUE,44.8,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00164,2025-06-01,26384.64,11197.86,16370.79,25,19,20,11,2,2,1,1,7.4,0,0,2.2,TRUE,56.7,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00164,2025-07-01,28166.57,12077.95,8712.78,21,14,23,22,1,1,1,0,,0,8,2.5,TRUE,54.7,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00164,2025-08-01,23775.58,11084.28,8190.61,27,15,24,16,5,1,1,2,5.6,3,0,2.9,TRUE,59.9,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00164,2025-09-01,26380.96,13011.24,15656.29,20,13,27,24,0,1,0,1,7.3,2,8,2.5,TRUE,57.3,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00164,2025-10-01,19628.68,8085.91,8893.97,19,8,15,17,1,0,0,0,,3,7,3,TRUE,43.2,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00164,2025-11-01,18987.78,10472.26,13312.88,16,13,17,18,1,1,0,0,,1,11,2.4,TRUE,45.4,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00164,2025-12-01,23022.1,8247.43,9688.87,29,15,16,19,1,0,2,0,,2,6,2.3,TRUE,53.7,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00165,2025-01-01,7370.34,19282.3,25699.4,27,13,12,17,0,0,0,0,,0,11,4.7,TRUE,43.2,Churned,10/2/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00165,2025-02-01,9734.41,19612.7,26675.49,28,14,21,7,1,0,0,0,,0,6,4.7,TRUE,52.7,Churned,10/2/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00165,2025-03-01,6604.47,13369.07,17044.09,32,15,20,17,0,2,0,0,,0,6,5,TRUE,54.8,Churned,10/2/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00165,2025-04-01,8778.89,16278.85,16027.6,37,15,24,13,0,0,0,0,,0,0,5,TRUE,61.7,Churned,10/2/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00165,2025-05-01,6698.64,16422.08,14071.81,21,14,12,8,1,0,0,0,,0,16,5,TRUE,39.9,Churned,10/2/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00165,2025-06-01,10143.13,13243.99,9767.35,28,11,23,23,1,0,0,0,,0,0,3.8,TRUE,53.2,Churned,10/2/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00165,2025-07-01,6935.29,20074.22,19788.01,27,16,15,11,1,0,0,0,,0,7,4.8,TRUE,47.4,Churned,10/2/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00165,2025-08-01,6598.76,20424.95,25477.99,25,12,16,9,1,1,0,0,,0,7,4.6,TRUE,45.3,Churned,10/2/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00165,2025-09-01,6394.29,9579.67,9700.38,41,31,13,12,1,0,1,1,1.1,0,2,4.5,FALSE,61.3,Churned,10/2/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00165,2025-10-01,5888.77,15682.58,14660.47,26,19,24,22,1,0,0,0,,0,1,5,FALSE,56.6,Churned,10/2/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00165,2025-11-01,6715.02,12923.14,16180.54,30,18,22,10,0,1,0,0,,1,1,4.5,TRUE,56.8,Churned,10/2/2025,Post-churn activity,Valid,TRUE,Lower Value,Churned,1
C00165,2025-12-01,6829.14,20180.03,20976.37,37,15,13,8,0,0,0,0,,1,4,4.8,TRUE,51.4,Churned,10/2/2025,Post-churn activity,Valid,TRUE,Lower Value,Churned,1
C00166,2025-01-01,49487.15,16945.17,25052.75,48,0,27,25,1,1,0,0,,0,2,4.8,TRUE,69.1,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00166,2025-02-01,60854.91,17920.99,18499.55,37,8,25,21,0,0,0,0,,0,0,4,TRUE,63.9,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00166,2025-03-01,62520.79,20105.95,19228.6,35,1,15,18,0,1,0,0,,1,0,4.5,TRUE,50.1,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00166,2025-04-01,57724.22,15281.71,19389.67,38,3,25,28,0,1,0,0,,1,0,4.6,TRUE,62.3,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00166,2025-05-01,59528.11,22304.3,19678.86,45,0,22,36,0,0,1,1,3.8,0,0,4.8,TRUE,62.5,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00166,2025-06-01,60224.82,17291.83,25866.38,42,5,24,26,0,0,1,1,6.8,0,0,4.8,FALSE,64.8,Active,,Valid or active,Valid,FALSE,High Value,Active,0
C00166,2025-07-01,57123.88,15046.37,21893.85,47,3,18,29,1,1,0,0,,0,5,4.2,FALSE,61.4,Active,,Valid or active,Valid,FALSE,High Value,Active,0
C00166,2025-08-01,57509.84,20685.23,28722.47,62,8,25,35,2,0,0,0,,1,3,4.4,TRUE,78.5,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00166,2025-09-01,48542.87,15292.87,13465.72,33,0,14,10,1,0,0,0,,3,7,4.7,TRUE,47.5,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00166,2025-10-01,52190.63,18899.85,15596.2,40,10,22,28,0,0,0,0,,1,4,4.9,TRUE,63.9,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00166,2025-11-01,55794.43,13838.78,18462.38,37,0,12,6,0,0,0,0,,1,3,4.6,TRUE,48.1,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00166,2025-12-01,50807.49,20170.08,15471.45,42,5,29,37,2,0,0,0,,0,0,4,TRUE,69.5,Active,,Valid or active,Valid,FALSE,High Value,Active,1
C00167,2025-01-01,17977.2,18662.67,24425.62,62,36,12,16,1,1,0,0,,3,13,3.8,TRUE,83.2,Churned,11/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00167,2025-02-01,17938.14,22838.27,25733.77,46,25,8,5,0,1,0,0,,2,0,4.1,TRUE,66,Churned,11/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00167,2025-03-01,16620.04,23336.47,34911.23,58,31,7,3,1,0,0,0,,1,6,4.2,TRUE,75.4,Churned,11/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00167,2025-04-01,15897.07,26111.52,22867.7,41,25,6,18,1,0,0,0,,2,12,4.1,TRUE,61,Churned,11/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00167,2025-05-01,13522.28,27080.22,35556.61,49,29,7,15,0,1,3,2,5,0,5,3.3,TRUE,68.8,Churned,11/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00167,2025-06-01,13189.03,14575.35,15300.86,36,24,1,5,1,2,1,2,1.8,0,8,3.3,FALSE,52.7,Churned,11/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00167,2025-07-01,14744.66,21772.79,19432.93,49,26,7,0,0,0,0,0,,1,9,3.1,FALSE,67.5,Churned,11/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00167,2025-08-01,11697.1,25569.98,30942.26,33,15,7,9,0,0,0,0,,1,7,3.7,TRUE,52.3,Churned,11/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00167,2025-09-01,1220.31,18707.98,24333.21,40,22,5,0,1,1,0,0,,0,10,3.9,TRUE,58.1,Churned,11/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00167,2025-10-01,-1594.66,14630.65,16250.73,29,22,12,20,0,1,0,0,,1,8,2.8,FALSE,57.6,Churned,11/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00167,2025-11-01,-7409.4,20910.12,21983.03,40,22,0,4,0,2,0,0,,0,9,3.6,FALSE,53.4,Churned,11/7/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00167,2025-12-01,-5845.12,17478.9,14403.25,27,17,5,13,1,2,0,0,,0,6,2.9,TRUE,47.5,Churned,11/7/2025,Post-churn activity,Valid,TRUE,Lower Value,Churned,1
C00168,2025-01-01,8105.65,10192.38,15370.44,75,43,7,5,0,0,0,0,,1,2,3.1,TRUE,74,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00168,2025-02-01,10146.48,6468.05,10912.86,67,39,14,13,2,0,0,0,,2,1,3.5,FALSE,80.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00168,2025-03-01,7215.65,8059.23,13584.49,65,37,5,0,0,0,0,0,,1,12,3,TRUE,72.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00168,2025-04-01,9995.72,7322.7,7310.25,55,31,12,3,0,0,0,0,,0,5,2.9,TRUE,73.7,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00168,2025-05-01,9475.95,6391.37,7624.72,54,32,16,18,3,1,0,0,,0,5,3.6,FALSE,77.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00168,2025-06-01,8843.91,6801.84,12278.48,67,36,10,14,0,1,0,0,,1,8,3.8,FALSE,76.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00168,2025-07-01,8643.2,11258.89,10569.6,71,45,7,1,0,0,0,0,,1,1,4,TRUE,74,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00168,2025-08-01,7226.44,8197.92,10379.39,60,35,16,7,3,0,0,0,,1,1,3.9,TRUE,82.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00168,2025-09-01,7982.32,9708.82,12917.81,58,31,9,15,1,1,0,0,,0,5,3.4,TRUE,72.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00168,2025-10-01,8930.87,10047.29,15574.23,69,42,8,4,0,0,1,1,4.5,0,4,3.6,TRUE,75,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00168,2025-11-01,7908.62,10969.88,15040.87,48,28,11,5,0,0,0,0,,1,1,3.2,TRUE,67,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00168,2025-12-01,8511.84,7382.17,11174.67,71,38,11,3,1,0,0,0,,1,6,3.2,TRUE,77.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00169,2025-01-01,26740.77,13983.75,16978.82,32,16,2,7,0,2,0,0,,0,8,3.5,TRUE,38.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00169,2025-02-01,26231.01,15965.09,17567.87,25,18,10,7,1,1,1,1,3.3,0,6,4.5,TRUE,42.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00169,2025-03-01,26727.55,11213.09,9337.49,21,11,7,12,0,2,0,0,,1,9,3.6,TRUE,33.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00169,2025-04-01,23643.65,15409.9,14802.24,26,22,8,18,0,0,0,0,,0,14,4.2,TRUE,43,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00169,2025-05-01,20059.63,15030.75,18397.45,16,3,7,7,0,1,1,1,0.8,0,18,4.3,TRUE,27,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00169,2025-06-01,20827.12,12005.34,12881.16,27,10,9,13,0,1,0,0,,1,0,3.9,FALSE,39.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00169,2025-07-01,23949.83,12311.57,13461.1,33,17,9,12,0,1,0,0,,2,6,3.1,FALSE,46.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00169,2025-08-01,28037.34,17059.55,19493.45,28,11,13,9,1,1,0,0,,0,0,3.7,TRUE,43.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00169,2025-09-01,23952.37,11499.33,12171.97,14,10,8,0,1,0,0,0,,0,19,4,TRUE,29.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00169,2025-10-01,27592.81,13191.34,13721.48,19,9,13,4,0,0,0,0,,0,6,4.2,TRUE,37.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00169,2025-11-01,24939.35,14126.7,16146.7,8,2,9,0,0,0,0,0,,0,18,4,FALSE,23.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00169,2025-12-01,21307.18,10866.65,8626.75,21,10,16,10,0,1,0,0,,0,11,4.2,TRUE,41.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00170,2025-01-01,47806.32,10426.99,7995.12,35,19,21,17,1,0,0,0,,0,1,4.7,FALSE,64,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00170,2025-02-01,51506.66,13650.81,14300.8,52,37,26,26,0,1,0,0,,1,0,5,TRUE,86.7,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00170,2025-03-01,55191.54,20780.92,24958.74,36,19,25,27,1,1,0,0,,2,4,4.3,TRUE,68.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00170,2025-04-01,52337.35,18159.57,23751.42,38,17,18,18,1,0,0,0,,1,2,4.6,TRUE,62.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00170,2025-05-01,60313.86,18888.68,22431.58,32,14,25,23,2,1,0,0,,0,8,4.7,TRUE,63.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00170,2025-06-01,54946.29,13916.12,16687.94,29,19,26,30,1,0,0,0,,1,7,3.6,TRUE,64.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00170,2025-07-01,46601.49,12842.66,13449.27,40,24,28,19,0,1,0,0,,1,0,4.4,TRUE,75.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00170,2025-08-01,43956.64,13574.17,12486.41,45,22,25,16,0,1,1,1,5.8,0,0,4.2,TRUE,75.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00170,2025-09-01,43389.03,20870.34,24070.87,30,15,10,5,0,0,0,0,,1,8,4,TRUE,48.7,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00170,2025-10-01,43157.17,13869.52,14061.52,41,21,22,15,1,1,0,0,,1,9,5,TRUE,69.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00170,2025-11-01,45258.89,16807.89,17077.9,22,19,23,14,0,1,0,0,,0,2,4.6,FALSE,57.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00170,2025-12-01,49130.8,19159.6,19455.05,41,28,29,26,0,0,0,0,,1,0,4.5,TRUE,79.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00171,2025-01-01,7402.83,7872.53,11429.53,63,38,19,15,6,1,0,0,,0,0,3.8,TRUE,85.2,Churned,12/24/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00171,2025-02-01,7991.14,9071.46,15101.88,55,32,15,18,1,3,2,1,9.2,2,8,3.4,FALSE,77,Churned,12/24/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00171,2025-03-01,5814.89,8695.55,12617.55,40,24,27,20,1,2,0,0,,1,0,3.5,TRUE,75,Churned,12/24/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00171,2025-04-01,6302.01,9341.85,14174.09,39,17,22,11,3,0,0,1,6.6,1,2,3.6,TRUE,66.5,Churned,12/24/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00171,2025-05-01,6637.78,8143.35,15012.79,52,32,16,11,1,2,1,1,13.9,4,0,4.3,TRUE,76,Churned,12/24/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00171,2025-06-01,5679.85,12305.88,10273.4,50,35,17,14,3,3,0,0,,1,3,4.4,TRUE,77,Churned,12/24/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00171,2025-07-01,6204.58,11001.14,12534.1,46,31,21,15,1,1,0,0,,1,0,3.7,TRUE,76.4,Churned,12/24/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00171,2025-08-01,6582.22,6418.45,9527.95,43,22,16,11,1,2,1,0,,1,0,3.7,FALSE,65.7,Churned,12/24/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00171,2025-09-01,6078.7,12205.43,13591.29,51,29,24,20,1,3,2,1,11.7,2,0,4.1,TRUE,81.5,Churned,12/24/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00171,2025-10-01,4257.71,10966.42,13148.01,35,23,19,19,0,2,2,3,8.5,1,3,4.3,TRUE,63.9,Churned,12/24/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00171,2025-11-01,6275.93,7888.28,12481.1,44,22,13,13,4,2,0,0,,1,1,3.5,TRUE,63.6,Churned,12/24/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00171,2025-12-01,6320.17,12138.7,14205.66,46,31,16,13,1,1,1,2,12.7,0,7,3.4,TRUE,71.7,Churned,12/24/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00172,2025-01-01,18485.69,19535.44,23196.04,67,39,13,5,0,1,0,0,,1,0,4,TRUE,79.6,Churned,10/9/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00172,2025-02-01,16156.1,18099.64,20023.6,43,18,15,21,0,0,0,0,,1,10,3,FALSE,63,Churned,10/9/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00172,2025-03-01,13814.34,16250.13,22440.9,67,35,3,5,1,1,0,0,,1,5,3.7,FALSE,70.3,Churned,10/9/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00172,2025-04-01,14600.31,17726.7,21409.93,50,32,11,15,2,0,1,1,0.4,1,5,3.4,TRUE,70.1,Churned,10/9/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00172,2025-05-01,13427.22,16130.19,18365.31,38,15,2,6,1,0,0,0,,0,8,3.4,TRUE,46.3,Churned,10/9/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00172,2025-06-01,13287.94,20232.02,28157.36,44,26,0,0,0,0,0,0,,0,9,4.1,TRUE,53.3,Churned,10/9/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00172,2025-07-01,11943.23,21729.79,19173.52,49,30,10,13,0,1,0,0,,2,7,3.5,TRUE,67.6,Churned,10/9/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00172,2025-08-01,11702.83,15643.22,17594.26,33,23,5,2,1,0,0,0,,0,9,3.7,TRUE,49.6,Churned,10/9/2025,Valid or active,Valid,FALSE,Lower Value,Churned,1
C00172,2025-09-01,-1644.24,13194.1,13369.98,39,19,10,17,1,0,0,0,,2,1,2.8,FALSE,56.2,Churned,10/9/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00172,2025-10-01,2672.24,16878.94,17611.84,26,12,3,3,1,0,0,0,,0,6,2.7,FALSE,38.3,Churned,10/9/2025,Valid or active,Valid,FALSE,Lower Value,Churned,0
C00172,2025-11-01,2106.8,17049.15,22734.38,27,19,1,3,2,3,1,0,,1,6,3.6,TRUE,40.2,Churned,10/9/2025,Post-churn activity,Valid,TRUE,Lower Value,Churned,1
C00172,2025-12-01,-3354.98,21489.02,16322.03,22,13,5,1,0,1,2,2,4.6,0,13,3,TRUE,38,Churned,10/9/2025,Post-churn activity,Valid,TRUE,Lower Value,Churned,1
C00173,2025-01-01,28872.97,8634.1,10260.71,37,3,30,18,0,0,0,0,,1,4,,TRUE,57.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00173,2025-02-01,32514.58,9389.23,11608.17,35,0,26,26,2,1,0,0,,0,3,5,TRUE,50.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00173,2025-03-01,29210.5,11164.65,8162.65,38,2,30,29,0,0,0,0,,0,2,5,TRUE,57.5,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00173,2025-04-01,33105.03,5825.94,6329.27,32,9,27,31,0,3,0,0,,1,0,4.8,FALSE,54.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,0
C00173,2025-05-01,37054.14,9289.53,14234.09,36,1,34,23,1,0,0,0,,0,1,5,TRUE,55.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00173,2025-06-01,30409.42,8442.25,8318.53,22,1,36,30,0,0,0,0,,0,8,5,TRUE,46.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00173,2025-07-01,30460.83,9367.77,11441.86,36,2,33,31,0,0,0,0,,1,0,4.4,TRUE,56.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00173,2025-08-01,29441.82,7228.93,9838,46,8,30,20,0,1,1,1,3.7,1,3,4.5,TRUE,65.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00173,2025-09-01,29329.98,10479.91,11211.86,40,6,27,28,0,2,0,0,,1,0,4.9,TRUE,57.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00173,2025-10-01,35152.03,10573.01,8021.84,27,1,37,37,0,0,0,0,,0,2,5,TRUE,50.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00173,2025-11-01,28123.12,9461.03,11374.03,43,0,33,32,1,0,0,0,,1,0,4.8,TRUE,59.7,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00173,2025-12-01,30611.92,11457.3,12362.15,48,4,29,25,0,0,0,0,,1,4,5,TRUE,63.8,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00174,2025-01-01,-277.88,7375.84,7324.56,21,9,13,4,0,0,0,0,,0,19,4.9,TRUE,43,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00174,2025-02-01,-585.14,7424.38,9196.37,17,6,11,2,1,0,0,0,,0,15,4.7,TRUE,37.3,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00174,2025-03-01,-1057.03,9184.39,11412.21,17,13,15,13,1,1,1,1,7.9,0,14,5,TRUE,44.2,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00174,2025-04-01,144.34,9599.41,12864.82,21,18,16,11,2,0,0,0,,0,10,4.7,TRUE,50,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00174,2025-05-01,-1813.15,10051.96,11654.93,18,8,17,22,3,1,0,0,,0,11,4.8,TRUE,44.4,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00174,2025-06-01,-792.52,11194.9,14312.56,29,18,16,7,2,2,0,0,,0,5,4.9,TRUE,55,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00174,2025-07-01,-3009.03,9444.9,10880.19,29,18,23,13,3,0,0,0,,2,0,4.9,TRUE,61.6,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00174,2025-08-01,-2180.52,10369.46,13303.24,32,24,24,25,4,1,0,0,,2,3,4.5,TRUE,67.1,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
C00174,2025-09-01,-1521.33,9195.53,11658,20,3,10,1,3,0,0,0,,0,15,4.5,TRUE,36.9,Active,,Valid or active,Valid,FALSE,Lower Value,Active,1
